SNo,Date,Province/State,Country,Recovered
106019,09/09/2020,Hawaii,US,0.0
106037,09/09/2020,Idaho,US,0.0
106038,09/09/2020,Illinois,US,0.0
106039,09/09/2020,Indiana,US,0.0
106042,09/09/2020,Iowa,US,0.0
106069,09/09/2020,Kansas,US,0.0
106074,09/09/2020,Kentucky,US,0.0
106114,09/09/2020,Louisiana,US,0.0
106125,09/09/2020,Maine,US,0.0
106132,09/09/2020,Maryland,US,0.0
106133,09/09/2020,Massachusetts,US,0.0
106144,09/09/2020,Michigan,US,0.0
106148,09/09/2020,Minnesota,US,0.0
106149,09/09/2020,Mississippi,US,0.0
106150,09/09/2020,Missouri,US,0.0
106155,09/09/2020,Montana,US,0.0
106172,09/09/2020,Nebraska,US,0.0
106174,09/09/2020,Nevada,US,0.0
106177,09/09/2020,New Hampshire,US,0.0
106178,09/09/2020,New Jersey,US,0.0
106179,09/09/2020,New Mexico,US,0.0
106181,09/09/2020,New York,US,0.0
106192,09/09/2020,North Carolina,US,0.0
106193,09/09/2020,North Dakota,US,0.0
106196,09/09/2020,Northern Mariana Islands,US,0.0
106208,09/09/2020,Ohio,US,0.0
106212,09/09/2020,Oklahoma,US,0.0
106216,09/09/2020,Oregon,US,0.0
106229,09/09/2020,Pennsylvania,US,0.0
106243,09/09/2020,Puerto Rico,US,0.0
106256,09/09/2020,Recovered,US,2387479.0
106259,09/09/2020,Rhode Island,US,0.0
106311,09/09/2020,South Carolina,US,0.0
106312,09/09/2020,South Dakota,US,0.0
106328,09/09/2020,Tennessee,US,0.0
106330,09/09/2020,Texas,US,0.0
106364,09/09/2020,Utah,US,0.0
106379,09/09/2020,Vermont,US,0.0
106383,09/09/2020,Virgin Islands,US,0.0
106384,09/09/2020,Virginia,US,0.0
106392,09/09/2020,Washington,US,0.0
106394,09/09/2020,West Virginia,US,0.0
106396,09/09/2020,Wisconsin,US,0.0
106397,09/09/2020,Wyoming,US,0.0
105937,09/09/2020,Cherkasy Oblast,Ukraine,1071.0
105938,09/09/2020,Chernihiv Oblast,Ukraine,607.0
105939,09/09/2020,Chernivtsi Oblast,Ukraine,6779.0
105955,09/09/2020,Crimea Republic*,Ukraine,1947.0
105968,09/09/2020,Dnipropetrovsk Oblast,Ukraine,1318.0
105969,09/09/2020,Donetsk Oblast,Ukraine,924.0
106047,09/09/2020,Ivano-Frankivsk Oblast,Ukraine,4234.0
106079,09/09/2020,Kharkiv Oblast,Ukraine,3474.0
106080,09/09/2020,Kherson Oblast,Ukraine,309.0
106081,09/09/2020,Khmelnytskyi Oblast,Ukraine,1595.0
106083,09/09/2020,Kiev,Ukraine,4910.0
106084,09/09/2020,Kiev Oblast,Ukraine,4313.0
106086,09/09/2020,Kirovohrad Oblast,Ukraine,732.0
106115,09/09/2020,Luhansk Oblast,Ukraine,251.0
106116,09/09/2020,Lviv Oblast,Ukraine,4959.0
106164,09/09/2020,Mykolaiv Oblast,Ukraine,637.0
106206,09/09/2020,Odessa Oblast,Ukraine,2069.0
106236,09/09/2020,Poltava Oblast,Ukraine,580.0
106264,09/09/2020,Rivne Oblast,Ukraine,7259.0
106292,09/09/2020,Sevastopol*,Ukraine,442.0
106317,09/09/2020,Sumy Oblast,Ukraine,940.0
106329,09/09/2020,Ternopil Oblast,Ukraine,3615.0
106382,09/09/2020,Vinnytsia Oblast,Ukraine,3101.0
106388,09/09/2020,Volyn Oblast,Ukraine,4192.0
106409,09/09/2020,Zakarpattia Oblast,Ukraine,3571.0
106410,09/09/2020,Zaporizhia Oblast,Ukraine,1007.0
106413,09/09/2020,Zhytomyr Oblast,Ukraine,2256.0
106625,09/10/2020,Australian Capital Territory,Australia,110.0
106922,09/10/2020,New South Wales,Australia,2994.0
106939,09/10/2020,Northern Territory,Australia,31.0
106993,09/10/2020,Queensland,Australia,1094.0
107052,09/10/2020,South Australia,Australia,461.0
107067,09/10/2020,Tasmania,Australia,217.0
107123,09/10/2020,Victoria,Australia,17484.0
107137,09/10/2020,Western Australia,Australia,646.0
106584,09/10/2020,Acre,Brazil,23368.0
106590,09/10/2020,Alagoas,Brazil,77829.0
106595,09/10/2020,Amapa,Brazil,33466.0
106596,09/10/2020,Amazonas,Brazil,106608.0
106630,09/10/2020,Bahia,Brazil,263814.0
106672,09/10/2020,Ceara,Brazil,199817.0
106709,09/10/2020,Distrito Federal,Brazil,158829.0
106717,09/10/2020,Espirito Santo,Brazil,107926.0
106740,09/10/2020,Goias,Brazil,147804.0
106870,09/10/2020,Maranhao,Brazil,150971.0
106876,09/10/2020,Mato Grosso,Brazil,84034.0
106877,09/10/2020,Mato Grosso do Sul,Brazil,49280.0
106889,09/10/2020,Minas Gerais,Brazil,207252.0
106967,09/10/2020,Para,Brazil,196519.0
106968,09/10/2020,Paraiba,Brazil,83090.0
106969,09/10/2020,Parana,Brazil,102458.0
106974,09/10/2020,Pernambuco,Brazil,115800.0
106975,09/10/2020,Piaui,Brazil,82755.0
107002,09/10/2020,Rio Grande do Norte,Brazil,38385.0
107003,09/10/2020,Rio Grande do Sul,Brazil,138272.0
107004,09/10/2020,Rio de Janeiro,Brazil,213962.0
107007,09/10/2020,Rondonia,Brazil,49385.0
107008,09/10/2020,Roraima,Brazil,14906.0
107025,09/10/2020,Santa Catarina,Brazil,183690.0
107027,09/10/2020,Sao Paulo,Brazil,722025.0
107033,09/10/2020,Sergipe,Brazil,66376.0
107077,09/10/2020,Tocantins,Brazil,39080.0
106592,09/10/2020,Alberta,Canada,13557.0
106650,09/10/2020,British Columbia,Canada,5205.0
106706,09/10/2020,Diamond Princess cruise ship,Canada,0.0
106742,09/10/2020,Grand Princess,Canada,13.0
106869,09/10/2020,Manitoba,Canada,1002.0
106917,09/10/2020,New Brunswick,Canada,188.0
106924,09/10/2020,Newfoundland and Labrador,Canada,266.0
106940,09/10/2020,Northwest Territories,Canada,5.0
106941,09/10/2020,Nova Scotia,Canada,1019.0
106956,09/10/2020,Ontario,Canada,41317.0
106981,09/10/2020,Prince Edward Island,Canada,44.0
106992,09/10/2020,Quebec,Canada,56624.0
107030,09/10/2020,Saskatchewan,Canada,1593.0
107147,09/10/2020,Yukon,Canada,15.0
106607,09/10/2020,Antofagasta,Chile,17738.0
106612,09/10/2020,Araucania,Chile,5158.0
106614,09/10/2020,Arica y Parinacota,Chile,6526.0
106623,09/10/2020,Atacama,Chile,5680.0
106627,09/10/2020,Aysen,Chile,125.0
106643,09/10/2020,Biobio,Chile,17265.0
106695,09/10/2020,Coquimbo,Chile,9953.0
106854,09/10/2020,Los Lagos,Chile,6592.0
106855,09/10/2020,Los Rios,Chile,1095.0
106864,09/10/2020,Magallanes,Chile,3550.0
106878,09/10/2020,Maule,Chile,11514.0
106884,09/10/2020,Metropolitana,Chile,265343.0
106944,09/10/2020,Nuble,Chile,4677.0
106946,09/10/2020,OHiggins,Chile,13156.0
107066,09/10/2020,Tarapaca,Chile,10487.0
107097,09/10/2020,Unknown,Chile,55.0
107112,09/10/2020,Valparaiso,Chile,22442.0
106597,09/10/2020,Amazonas,Colombia,2587.0
106606,09/10/2020,Antioquia,Colombia,79403.0
106611,09/10/2020,Arauca,Colombia,951.0
106624,09/10/2020,Atlantico,Colombia,60858.0
106645,09/10/2020,Bolivar,Colombia,24547.0
106647,09/10/2020,Boyaca,Colombia,3632.0
106657,09/10/2020,Caldas,Colombia,2659.0
106664,09/10/2020,Capital District,Colombia,179941.0
106665,09/10/2020,Caqueta,Colombia,6048.0
106666,09/10/2020,Casanare,Colombia,1031.0
106670,09/10/2020,Cauca,Colombia,5425.0
106673,09/10/2020,Cesar,Colombia,10650.0
106686,09/10/2020,Choco,Colombia,3556.0
106696,09/10/2020,Cordoba,Colombia,18440.0
106698,09/10/2020,Cundinamarca,Colombia,22601.0
106747,09/10/2020,Guainia,Colombia,98.0
106752,09/10/2020,Guaviare,Colombia,299.0
106774,09/10/2020,Huila,Colombia,5205.0
106839,09/10/2020,La Guajira,Colombia,4992.0
106865,09/10/2020,Magdalena,Colombia,11448.0
106883,09/10/2020,Meta,Colombia,9727.0
106911,09/10/2020,Narino,Colombia,13376.0
106933,09/10/2020,Norte de Santander,Colombia,10855.0
106990,09/10/2020,Putumayo,Colombia,2820.0
106995,09/10/2020,Quindio,Colombia,1238.0
107005,09/10/2020,Risaralda,Colombia,5975.0
107022,09/10/2020,San Andres y Providencia,Colombia,214.0
107026,09/10/2020,Santander,Colombia,17731.0
107058,09/10/2020,Sucre,Colombia,11324.0
107081,09/10/2020,Tolima,Colombia,6939.0
107111,09/10/2020,Valle del Cauca,Colombia,44438.0
107118,09/10/2020,Vaupes,Colombia,340.0
107122,09/10/2020,Vichada,Colombia,131.0
106720,09/10/2020,Faroe Islands,Denmark,410.0
106744,09/10/2020,Greenland,Denmark,14.0
106723,09/10/2020,French Guiana,France,9040.0
106724,09/10/2020,French Polynesia,France,576.0
106746,09/10/2020,Guadeloupe,France,336.0
106873,09/10/2020,Martinique,France,98.0
106879,09/10/2020,Mayotte,France,2964.0
106918,09/10/2020,New Caledonia,France,25.0
106999,09/10/2020,Reunion,France,1313.0
107015,09/10/2020,Saint Barthelemy,France,13.0
107017,09/10/2020,Saint Pierre and Miquelon,France,5.0
107055,09/10/2020,St Martin,France,107.0
106629,09/10/2020,Baden-Wurttemberg,Germany,39246.0
106637,09/10/2020,Bayern,Germany,53914.0
106640,09/10/2020,Berlin,Germany,11012.0
106648,09/10/2020,Brandenburg,Germany,3710.0
106649,09/10/2020,Bremen,Germany,1914.0
106759,09/10/2020,Hamburg,Germany,5813.0
106765,09/10/2020,Hessen,Germany,14707.0
106880,09/10/2020,Mecklenburg-Vorpommern,Germany,987.0
106925,09/10/2020,Niedersachsen,Germany,15745.0
106931,09/10/2020,Nordrhein-Westfalen,Germany,56620.0
107000,09/10/2020,Rheinland-Pfalz,Germany,8583.0
107011,09/10/2020,Saarland,Germany,2944.0
107012,09/10/2020,Sachsen,Germany,5648.0
107013,09/10/2020,Sachsen-Anhalt,Germany,2151.0
107031,09/10/2020,Schleswig-Holstein,Germany,3864.0
107073,09/10/2020,Thuringen,Germany,3425.0
107098,09/10/2020,Unknown,Germany,0.0
106770,09/10/2020,Hong Kong,Hong Kong,4582.0
106602,09/10/2020,Andaman and Nicobar Islands,India,3121.0
106603,09/10/2020,Andhra Pradesh,India,435647.0
106619,09/10/2020,Arunachal Pradesh,India,4005.0
106620,09/10/2020,Assam,India,105701.0
106642,09/10/2020,Bihar,India,137544.0
106675,09/10/2020,Chandigarh,India,4331.0
106682,09/10/2020,Chhattisgarh,India,25855.0
106701,09/10/2020,Dadra and Nagar Haveli and Daman and Diu,India,2375.0
106705,09/10/2020,Delhi,India,175400.0
106739,09/10/2020,Goa,India,17592.0
106755,09/10/2020,Gujarat,India,90103.0
106760,09/10/2020,Haryana,India,66705.0
106767,09/10/2020,Himachal Pradesh,India,5677.0
106793,09/10/2020,Jammu and Kashmir,India,34215.0
106796,09/10/2020,Jharkhand,India,42115.0
106814,09/10/2020,Karnataka,India,322454.0
106817,09/10/2020,Kerala,India,72578.0
106842,09/10/2020,Ladakh,India,2366.0
106843,09/10/2020,Lakshadweep,India,0.0
106860,09/10/2020,Madhya Pradesh,India,61285.0
106866,09/10/2020,Maharashtra,India,700715.0
106868,09/10/2020,Manipur,India,5793.0
106881,09/10/2020,Meghalaya,India,1842.0
106895,09/10/2020,Mizoram,India,750.0
106907,09/10/2020,Nagaland,India,3792.0
106949,09/10/2020,Odisha,India,108001.0
106983,09/10/2020,Puducherry,India,13389.0
106987,09/10/2020,Punjab,India,51906.0
106997,09/10/2020,Rajasthan,India,80482.0
107044,09/10/2020,Sikkim,India,1470.0
107065,09/10/2020,Tamil Nadu,India,429416.0
107069,09/10/2020,Telangana,India,119467.0
107086,09/10/2020,Tripura,India,10255.0
107099,09/10/2020,Unknown,India,0.0
107108,09/10/2020,Uttar Pradesh,India,221506.0
107109,09/10/2020,Uttarakhand,India,18783.0
107135,09/10/2020,West Bengal,India,166027.0
106583,09/10/2020,Abruzzo,Italy,2948.0
106636,09/10/2020,Basilicata,Italy,422.0
106656,09/10/2020,Calabria,Italy,1207.0
106660,09/10/2020,Campania,Italy,4568.0
106715,09/10/2020,Emilia-Romagna,Italy,24994.0
106726,09/10/2020,Friuli Venezia Giulia,Italy,3144.0
106845,09/10/2020,Lazio,Italy,7413.0
106848,09/10/2020,Liguria,Italy,9060.0
106852,09/10/2020,Lombardia,Italy,77204.0
106871,09/10/2020,Marche,Italy,6015.0
106896,09/10/2020,Molise,Italy,437.0
106964,09/10/2020,P.A. Bolzano,Italy,2506.0
106965,09/10/2020,P.A. Trento,Italy,4638.0
106976,09/10/2020,Piemonte,Italy,27450.0
106986,09/10/2020,Puglia,Italy,4169.0
107029,09/10/2020,Sardegna,Italy,1300.0
107043,09/10/2020,Sicilia,Italy,3140.0
107083,09/10/2020,Toscana,Italy,9377.0
107096,09/10/2020,Umbria,Italy,1521.0
107110,09/10/2020,Valle d'Aosta,Italy,1077.0
107119,09/10/2020,Veneto,Italy,19295.0
106587,09/10/2020,Aichi,Japan,4212.0
106588,09/10/2020,Akita,Japan,48.0
106608,09/10/2020,Aomori,Japan,32.0
106684,09/10/2020,Chiba,Japan,2933.0
106714,09/10/2020,Ehime,Japan,107.0
106728,09/10/2020,Fukui,Japan,184.0
106729,09/10/2020,Fukuoka,Japan,4145.0
106730,09/10/2020,Fukushima,Japan,134.0
106737,09/10/2020,Gifu,Japan,540.0
106756,09/10/2020,Gunma,Japan,405.0
106768,09/10/2020,Hiroshima,Japan,449.0
106769,09/10/2020,Hokkaido,Japan,1659.0
106776,09/10/2020,Hyogo,Japan,2206.0
106777,09/10/2020,Ibaraki,Japan,523.0
106786,09/10/2020,Ishikawa,Japan,570.0
106791,09/10/2020,Iwate,Japan,18.0
106803,09/10/2020,Kagawa,Japan,73.0
106804,09/10/2020,Kagoshima,Japan,324.0
106810,09/10/2020,Kanagawa,Japan,4891.0
106829,09/10/2020,Kochi,Japan,124.0
106835,09/10/2020,Kumamoto,Japan,495.0
106838,09/10/2020,Kyoto,Japan,1432.0
106888,09/10/2020,Mie,Japan,355.0
106893,09/10/2020,Miyagi,Japan,206.0
106894,09/10/2020,Miyazaki,Japan,321.0
106908,09/10/2020,Nagano,Japan,265.0
106909,09/10/2020,Nagasaki,Japan,214.0
106910,09/10/2020,Nara,Japan,497.0
106926,09/10/2020,Niigata,Japan,140.0
106951,09/10/2020,Oita,Japan,138.0
106952,09/10/2020,Okayama,Japan,141.0
106953,09/10/2020,Okinawa,Japan,1967.0
106961,09/10/2020,Osaka,Japan,8262.0
106979,09/10/2020,Port Quarantine,Japan,514.0
107014,09/10/2020,Saga,Japan,237.0
107018,09/10/2020,Saitama,Japan,3736.0
107039,09/10/2020,Shiga,Japan,418.0
107040,09/10/2020,Shimane,Japan,137.0
107041,09/10/2020,Shizuoka,Japan,469.0
107078,09/10/2020,Tochigi,Japan,299.0
107079,09/10/2020,Tokushima,Japan,83.0
107080,09/10/2020,Tokyo,Japan,19587.0
107084,09/10/2020,Tottori,Japan,22.0
107085,09/10/2020,Toyama,Japan,358.0
107100,09/10/2020,Unknown,Japan,8.0
107132,09/10/2020,Wakayama,Japan,225.0
107141,09/10/2020,Yamagata,Japan,76.0
107142,09/10/2020,Yamaguchi,Japan,147.0
107144,09/10/2020,Yamanashi,Japan,163.0
106859,09/10/2020,Macau,Macau,46.0
106605,09/10/2020,Anhui,Mainland China,985.0
106638,09/10/2020,Beijing,Mainland China,926.0
106687,09/10/2020,Chongqing,Mainland China,577.0
106727,09/10/2020,Fujian,Mainland China,374.0
106732,09/10/2020,Gansu,Mainland China,168.0
106750,09/10/2020,Guangdong,Mainland China,1745.0
106751,09/10/2020,Guangxi,Mainland China,253.0
106754,09/10/2020,Guizhou,Mainland China,145.0
106757,09/10/2020,Hainan,Mainland China,165.0
106762,09/10/2020,Hebei,Mainland China,355.0
106763,09/10/2020,Heilongjiang,Mainland China,935.0
106764,09/10/2020,Henan,Mainland China,1254.0
106773,09/10/2020,Hubei,Mainland China,63627.0
106775,09/10/2020,Hunan,Mainland China,1015.0
106783,09/10/2020,Inner Mongolia,Mainland China,259.0
106797,09/10/2020,Jiangsu,Mainland China,663.0
106798,09/10/2020,Jiangxi,Mainland China,934.0
106799,09/10/2020,Jilin,Mainland China,155.0
106847,09/10/2020,Liaoning,Mainland China,260.0
106927,09/10/2020,Ningxia,Mainland China,75.0
106991,09/10/2020,Qinghai,Mainland China,18.0
107035,09/10/2020,Shaanxi,Mainland China,364.0
107036,09/10/2020,Shandong,Mainland China,812.0
107037,09/10/2020,Shanghai,Mainland China,887.0
107038,09/10/2020,Shanxi,Mainland China,201.0
107042,09/10/2020,Sichuan,Mainland China,644.0
107074,09/10/2020,Tianjin,Mainland China,220.0
107075,09/10/2020,Tibet,Mainland China,1.0
107140,09/10/2020,Xinjiang,Mainland China,899.0
107148,09/10/2020,Yunnan,Mainland China,193.0
107154,09/10/2020,Zhejiang,Mainland China,1268.0
106586,09/10/2020,Aguascalientes,Mexico,5364.0
106631,09/10/2020,Baja California,Mexico,13826.0
106632,09/10/2020,Baja California Sur,Mexico,7207.0
106661,09/10/2020,Campeche,Mexico,4874.0
106683,09/10/2020,Chiapas,Mexico,5272.0
106685,09/10/2020,Chihuahua,Mexico,6676.0
106690,09/10/2020,Ciudad de Mexico,Mexico,89807.0
106691,09/10/2020,Coahuila,Mexico,20628.0
106692,09/10/2020,Colima,Mexico,3285.0
106713,09/10/2020,Durango,Mexico,5976.0
106749,09/10/2020,Guanajuato,Mexico,30013.0
106753,09/10/2020,Guerrero,Mexico,13124.0
106766,09/10/2020,Hidalgo,Mexico,8819.0
106792,09/10/2020,Jalisco,Mexico,17875.0
106885,09/10/2020,Mexico,Mexico,60052.0
106887,09/10/2020,Michoacan,Mexico,14247.0
106901,09/10/2020,Morelos,Mexico,4229.0
106913,09/10/2020,Nayarit,Mexico,4372.0
106945,09/10/2020,Nuevo Leon,Mexico,26963.0
106947,09/10/2020,Oaxaca,Mexico,12610.0
106984,09/10/2020,Puebla,Mexico,23776.0
106994,09/10/2020,Queretaro,Mexico,5790.0
106996,09/10/2020,Quintana Roo,Mexico,8921.0
107023,09/10/2020,San Luis Potosi,Mexico,17504.0
107045,09/10/2020,Sinaloa,Mexico,13481.0
107050,09/10/2020,Sonora,Mexico,19067.0
107061,09/10/2020,Tabasco,Mexico,25923.0
107063,09/10/2020,Tamaulipas,Mexico,23113.0
107076,09/10/2020,Tlaxcala,Mexico,5624.0
107120,09/10/2020,Veracruz,Mexico,25017.0
107146,09/10/2020,Yucatan,Mexico,13498.0
107150,09/10/2020,Zacatecas,Mexico,4871.0
106618,09/10/2020,Aruba,Netherlands,1407.0
106646,09/10/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,7.0
106699,09/10/2020,Curacao,Netherlands,55.0
106712,09/10/2020,Drenthe,Netherlands,0.0
106721,09/10/2020,Flevoland,Netherlands,0.0
106725,09/10/2020,Friesland,Netherlands,0.0
106734,09/10/2020,Gelderland,Netherlands,0.0
106745,09/10/2020,Groningen,Netherlands,0.0
106850,09/10/2020,Limburg,Netherlands,0.0
106929,09/10/2020,Noord-Brabant,Netherlands,0.0
106930,09/10/2020,Noord-Holland,Netherlands,0.0
106963,09/10/2020,Overijssel,Netherlands,0.0
107047,09/10/2020,Sint Maarten,Netherlands,333.0
107101,09/10/2020,Unknown,Netherlands,0.0
107107,09/10/2020,Utrecht,Netherlands,0.0
107153,09/10/2020,Zeeland,Netherlands,0.0
107156,09/10/2020,Zuid-Holland,Netherlands,0.0
106628,09/10/2020,Azad Jammu and Kashmir,Pakistan,2205.0
106634,09/10/2020,Balochistan,Pakistan,12251.0
106738,09/10/2020,Gilgit-Baltistan,Pakistan,2744.0
106787,09/10/2020,Islamabad,Pakistan,15270.0
106824,09/10/2020,Khyber Pakhtunkhwa,Pakistan,34774.0
106988,09/10/2020,Punjab,Pakistan,94258.0
107046,09/10/2020,Sindh,Pakistan,126704.0
106598,09/10/2020,Amazonas,Peru,0.0
106600,09/10/2020,Ancash,Peru,0.0
106609,09/10/2020,Apurimac,Peru,0.0
106613,09/10/2020,Arequipa,Peru,0.0
106626,09/10/2020,Ayacucho,Peru,0.0
106655,09/10/2020,Cajamarca,Peru,0.0
106659,09/10/2020,Callao,Peru,0.0
106700,09/10/2020,Cusco,Peru,0.0
106771,09/10/2020,Huancavelica,Peru,0.0
106772,09/10/2020,Huanuco,Peru,0.0
106778,09/10/2020,Ica,Peru,0.0
106801,09/10/2020,Junin,Peru,0.0
106840,09/10/2020,La Libertad,Peru,0.0
106844,09/10/2020,Lambayeque,Peru,0.0
106849,09/10/2020,Lima,Peru,0.0
106853,09/10/2020,Loreto,Peru,0.0
106861,09/10/2020,Madre de Dios,Peru,0.0
106899,09/10/2020,Moquegua,Peru,0.0
106970,09/10/2020,Pasco,Peru,0.0
106977,09/10/2020,Piura,Peru,0.0
106989,09/10/2020,Puno,Peru,0.0
107024,09/10/2020,San Martin,Peru,0.0
107062,09/10/2020,Tacna,Peru,0.0
107088,09/10/2020,Tumbes,Peru,0.0
107093,09/10/2020,Ucayali,Peru,0.0
107102,09/10/2020,Unknown,Peru,536959.0
106585,09/10/2020,Adygea Republic,Russia,3064.0
106593,09/10/2020,Altai Krai,Russia,11038.0
106594,09/10/2020,Altai Republic,Russia,2048.0
106599,09/10/2020,Amur Oblast,Russia,3260.0
106617,09/10/2020,Arkhangelsk Oblast,Russia,9493.0
106621,09/10/2020,Astrakhan Oblast,Russia,5964.0
106635,09/10/2020,Bashkortostan Republic,Russia,7523.0
106639,09/10/2020,Belgorod Oblast,Russia,7120.0
106652,09/10/2020,Bryansk Oblast,Russia,6992.0
106653,09/10/2020,Buryatia Republic,Russia,4795.0
106677,09/10/2020,Chechen Republic,Russia,1739.0
106678,09/10/2020,Chelyabinsk Oblast,Russia,10157.0
106688,09/10/2020,Chukotka Autonomous Okrug,Russia,168.0
106689,09/10/2020,Chuvashia Republic,Russia,6703.0
106702,09/10/2020,Dagestan Republic,Russia,10138.0
106782,09/10/2020,Ingushetia Republic,Russia,4075.0
106785,09/10/2020,Irkutsk Oblast,Russia,13862.0
106790,09/10/2020,Ivanovo Oblast,Russia,6459.0
106795,09/10/2020,Jewish Autonomous Okrug,Russia,611.0
106802,09/10/2020,Kabardino-Balkarian Republic,Russia,6240.0
106805,09/10/2020,Kaliningrad Oblast,Russia,2970.0
106807,09/10/2020,Kalmykia Republic,Russia,3044.0
106808,09/10/2020,Kaluga Oblast,Russia,7162.0
106809,09/10/2020,Kamchatka Krai,Russia,3205.0
106812,09/10/2020,Karachay-Cherkess Republic,Russia,4530.0
106813,09/10/2020,Karelia Republic,Russia,2417.0
106815,09/10/2020,Kemerovo Oblast,Russia,5501.0
106818,09/10/2020,Khabarovsk Krai,Russia,8591.0
106819,09/10/2020,Khakassia Republic,Russia,3235.0
106820,09/10/2020,Khanty-Mansi Autonomous Okrug,Russia,19476.0
106827,09/10/2020,Kirov Oblast,Russia,5281.0
106830,09/10/2020,Komi Republic,Russia,6014.0
106831,09/10/2020,Kostroma Oblast,Russia,2845.0
106832,09/10/2020,Krasnodar Krai,Russia,9743.0
106833,09/10/2020,Krasnoyarsk Krai,Russia,14107.0
106836,09/10/2020,Kurgan Oblast,Russia,2814.0
106837,09/10/2020,Kursk Oblast,Russia,6279.0
106846,09/10/2020,Leningrad Oblast,Russia,5177.0
106851,09/10/2020,Lipetsk Oblast,Russia,4848.0
106863,09/10/2020,Magadan Oblast,Russia,1748.0
106872,09/10/2020,Mari El Republic,Russia,3944.0
106900,09/10/2020,Mordovia Republic,Russia,4600.0
106902,09/10/2020,Moscow,Russia,226274.0
106903,09/10/2020,Moscow Oblast,Russia,52953.0
106905,09/10/2020,Murmansk Oblast,Russia,11029.0
106915,09/10/2020,Nenets Autonomous Okrug,Russia,114.0
106928,09/10/2020,Nizhny Novgorod Oblast,Russia,25935.0
106936,09/10/2020,North Ossetia - Alania Republic,Russia,4516.0
106942,09/10/2020,Novgorod Oblast,Russia,3374.0
106943,09/10/2020,Novosibirsk Oblast,Russia,10712.0
106955,09/10/2020,Omsk Oblast,Russia,8298.0
106959,09/10/2020,Orel Oblast,Russia,5988.0
106960,09/10/2020,Orenburg Oblast,Russia,9777.0
106972,09/10/2020,Penza Oblast,Russia,8148.0
106973,09/10/2020,Perm Krai,Russia,5899.0
106980,09/10/2020,Primorsky Krai,Russia,8685.0
106982,09/10/2020,Pskov Oblast,Russia,3619.0
107009,09/10/2020,Rostov Oblast,Russia,15305.0
107010,09/10/2020,Ryazan Oblast,Russia,6414.0
107016,09/10/2020,Saint Petersburg,Russia,26776.0
107019,09/10/2020,Sakha (Yakutiya) Republic,Russia,6296.0
107020,09/10/2020,Sakhalin Oblast,Russia,3171.0
107021,09/10/2020,Samara Oblast,Russia,7509.0
107028,09/10/2020,Saratov Oblast,Russia,8648.0
107049,09/10/2020,Smolensk Oblast,Russia,5494.0
107056,09/10/2020,Stavropol Krai,Russia,9131.0
107060,09/10/2020,Sverdlovsk Oblast,Russia,20539.0
107064,09/10/2020,Tambov Oblast,Russia,6175.0
107068,09/10/2020,Tatarstan Republic,Russia,5592.0
107082,09/10/2020,Tomsk Oblast,Russia,5084.0
107087,09/10/2020,Tula Oblast,Russia,8470.0
107090,09/10/2020,Tver Oblast,Russia,4313.0
107091,09/10/2020,Tyumen Oblast,Russia,7204.0
107092,09/10/2020,Tyva Republic,Russia,6422.0
107094,09/10/2020,Udmurt Republic,Russia,2855.0
107095,09/10/2020,Ulyanovsk Oblast,Russia,11139.0
107127,09/10/2020,Vladimir Oblast,Russia,5634.0
107128,09/10/2020,Volgograd Oblast,Russia,11281.0
