SNo,Date,Province/State,Country,Deaths
104848,09/07/2020,Tianjin,Mainland China,3.0
104849,09/07/2020,Tibet,Mainland China,0.0
104914,09/07/2020,Xinjiang,Mainland China,3.0
104922,09/07/2020,Yunnan,Mainland China,2.0
104928,09/07/2020,Zhejiang,Mainland China,1.0
104360,09/07/2020,Aguascalientes,Mexico,455.0
104405,09/07/2020,Baja California,Mexico,3238.0
104406,09/07/2020,Baja California Sur,Mexico,385.0
104435,09/07/2020,Campeche,Mexico,781.0
104457,09/07/2020,Chiapas,Mexico,1009.0
104459,09/07/2020,Chihuahua,Mexico,1201.0
104464,09/07/2020,Ciudad de Mexico,Mexico,10900.0
104465,09/07/2020,Coahuila,Mexico,1503.0
104466,09/07/2020,Colima,Mexico,462.0
104487,09/07/2020,Durango,Mexico,484.0
104523,09/07/2020,Guanajuato,Mexico,2325.0
104527,09/07/2020,Guerrero,Mexico,1700.0
104540,09/07/2020,Hidalgo,Mexico,1699.0
104566,09/07/2020,Jalisco,Mexico,2646.0
104659,09/07/2020,Mexico,Mexico,8283.0
104661,09/07/2020,Michoacan,Mexico,1288.0
104675,09/07/2020,Morelos,Mexico,1010.0
104687,09/07/2020,Nayarit,Mexico,627.0
